Cities,Lat,Lon
"Newcastle, WA",47.5395736,-122.1563331
"Sierra Madre, CA",34.1616729,-118.052845
"Hellertown, PA",40.5794426,-75.3405529
"Aspen, CO",39.1911128,-106.82356
"La Riviera, CA",38.5668504,-121.356896
"Schiller Park, IL",41.9558637,-87.8708965
"Macedonia, OH",41.313667,-81.50845
"Wilton Manors, FL",26.1603626,-80.138934
"Riverdale, IL",41.6333678,-87.6331021
"Callaway, FL",30.1529791,-85.5699252
"Breckenridge, CO",39.4829124,-106.0465486
"Southampton, NY",40.884267,-72.3895296
"Little Canada, MN",45.0269101,-93.0877197
"Falmouth, ME",43.729525,-70.241993
"Carterville, IL",37.7619372,-89.0772709
"Franklin Lakes, NJ",41.0167639,-74.2057012
"Capitol Heights, MD",38.8849913,-76.9134765
"Commerce, TX",33.2436492,-95.9026927
"Berwyn, PA",40.0448306,-75.4388053
"Conley, GA",33.6448311,-84.3257571
"Itasca, IL",41.9751722,-88.0067509
"South Park, PA",40.312149399999996,-80.00343121
"Hitchcock, TX",29.3482905,-95.0160368
"Munhall, PA",40.3922914,-79.9000499
"Henrietta, NY",43.0611781,-77.6338983
"Cocoa Beach, FL",28.3184107,-80.6094959
"Brandon, SD",43.5909294,-96.5874544
"Cottage Grove, WI",43.0785747,-89.1988571
"Dupont, WA",47.0990689,-122.637546
"Holly Springs, GA",34.1739857,-84.5013187
"Reading, OH",39.2236694,-84.4421641
"Rensselaer, IN",40.9367045,-87.1508562
"Corte Madera, CA",37.9254806,-122.527475
"Graniteville, SC",33.5637483,-81.8078887
"Odenville, AL",33.6773237,-86.3966481
"Warr Acres, OK",35.5225569,-97.6189353
"Morro Bay, CA",35.3658075,-120.849901
"Chatham, IL",39.676163,-89.7045439
"Hartford, VT",43.6605736,-72.3385094
"Lighthouse Point, FL",26.27787305,-80.08896651
"Castle Pines, CO",39.47128805,-104.8951347
"North Mankato, MN",44.1732916,-94.0338055
"Hardeeville, SC",32.2802665,-81.0726108
"Bemidji, MN",47.4785418,-94.8907869
"Ambridge, PA",40.5892339,-80.22506
"Wood River, IL",38.861159,-90.0976069
"Clute, TX",29.0246906,-95.3988291
"Newcastle, OK",35.2472869,-97.59976
"Oakland, TN",35.228976,-89.5150764
"Lake Arbor, MD",38.906341499999996,-76.82905248
"Tremonton, UT",41.7120775,-112.165779
"Discovery Bay, CA",37.914773999999994,-121.5940052
"Tequesta, FL",26.96093665,-80.08920503
"Selma, TX",29.5848923,-98.305779
"Fairview, TX",33.1578325,-96.6318301
"Tiburon, CA",37.8775332,-122.460808
"Huntington, VA",38.7940105,-77.0705705
"Shiloh, OH",40.9669947,-82.6005477
"Piedmont, OK",35.6419952,-97.7464345
"Cayce, SC",33.9657091,-81.0739827
"Peculiar, MO",38.7145481,-94.4611204
"Pineville, NC",35.0855409,-80.8871253
"Tega Cay, SC",35.024312,-81.0278546
"Bala-Cynwyd, PA",40.0076125,-75.2340695
"Prairie Grove, AR",35.9774334,-94.3137353
"Blaine, WA",48.9881108,-122.743575
"Atlantic Beach, FL",30.3344077,-81.398696
"Lake Alfred, FL",28.091963,-81.7234114
"East Grand Forks, MN",47.9317013,-97.0175792
"Colbert, WA",47.8245288,-117.3474086
"Jarrell, TX",30.80387435,-97.6125671
"Narberth, PA",40.0084456,-75.26046
"Elbert, CO",39.3138822,-104.0868973
"Alexandria, MN",45.8835101,-95.3745015
"Sleepy Hollow, NY",41.085652,-73.8584684
"Littleton, MA",42.5375917,-71.5120096
"Port Townsend, WA",48.1179702,-122.769544
"Jefferson, LA",29.8502657,-90.1293894
"Brentwood, PA",40.3732693,-79.9756206
"Mission, KS",39.0277832,-94.6557914
"Kittery, ME",43.088448,-70.736847
"Rancho Mission Viejo, CA",33.5178793,-117.577775
"Trinidad, CO",37.169397,-104.500541
"Willoughby Hills, OH",41.598382,-81.418447
"Berkley, CO",39.81630815,-105.0168724
"Mt Holly Township, NJ",39.9928898,-74.7876624
"Ijamsville, MD",39.3603809,-77.3227621
"Kingston, WA",47.7987627,-122.4990762
"Saint Robert, MO",37.8140737,-92.1375079
"Diamondhead, MS",30.3946392,-89.3639378
"Rural Hall, NC",36.2404158,-80.2933838
"Fairfield, AL",33.4859402,-86.9119366
"East Rutherford, NJ",40.833989,-74.0970865
"Bunnell, FL",29.4657731,-81.2576832
"Plainville, MA",42.0039928,-71.3356661
"Bee Cave, TX",30.3085373,-97.94501
"Carbondale, CO",39.4005647,-107.2112407
"Frederickson, WA",47.0962112,-122.35873
"Hartville, OH",40.9636685,-81.3312195
"Boone, IA",42.0171798,-93.9254114
"Ladue, MO",38.6497743,-90.3806725
"Pebble Creek, FL",28.1564875,-82.34001942
"Sneads Ferry, NC",34.5575965,-77.38005045
"Doraville, GA",33.8981579,-84.2832564
"Highland Springs, VA",37.5460121,-77.3278441
"Springdale, OH",39.287002,-84.4852213
"Marion, AR",36.2378521,-92.6999559
"Saint James, MO",37.9970626,-91.6139952
"Vail, CO",39.6440207,-106.3801669
"Chillicothe, IL",40.9161637,-89.4884384
"Rhinebeck, NY",41.9267604,-73.912763
"Oakwood, OH",41.365333,-81.507896
"Scott, LA",30.2357569,-92.0945672
"Red Hook, NY",40.6751032,-74.0095841
"Wood Ridge, NJ",40.8456555,-74.0879195
"Wellington, CO",40.7038712,-105.008585
"Fergus Falls, MN",46.283015,-96.077558
"Wahpeton, ND",46.265879,-96.608863
"Mary Esther, FL",30.4099215,-86.6630098
"Wingate, NC",34.9843176,-80.4492319
"Newmarket, NH",43.082931,-70.935974
"Diberville, MS",32.4598635,-90.0527398
"Wolfforth, TX",33.5059189,-102.009057
"Cherry Creek, CO",37.3203938,-108.1554154
"Elmsford, NY",41.0550969,-73.8201338
"Richmond Heights, MO",38.6282707,-90.3191285
"Riverdale, MD",38.9615103,-76.9296515
"Joshua Tree, CA",34.1366594,-116.3616584
"Anderson Mill, TX",30.4558345,-97.8070957
"Silverthorne, CO",39.6374864,-106.0619636
"Saint Anthony, MN",45.0283001,-93.2187368
"Harahan, LA",29.9404826,-90.2031313
"La Center, WA",45.8638734,-122.6685771
"Saint Pete Beach, FL",27.7253065,-82.741212
"Cresskill, NJ",40.9414874,-73.9593041
"Ventnor City, NJ",39.3405045,-74.4773916
"Mound, MN",44.9366295,-93.6660719
"De Forest, WI",45.1366302,-92.2596325
"Sugarcreek, OH",40.50312,-81.6409582
"Melbourne Beach, FL",28.0684067,-80.5607951
"La Grande, OR",45.3246068,-118.0878695
"Bacliff, TX",29.506321,-94.987748
"Crozet, VA",38.065017,-78.690893
"Incline Village, NV",39.23338265,-119.9523159
"Park Ridge, NJ",41.0375969,-74.0406956
"Smithville, TX",30.0056275,-97.1559077
"Pleasant Hill, IA",41.5964843,-93.5148963
"Port Wentworth, GA",32.149092,-81.1631681
"Painted Post, NY",42.1620186,-77.0941366
"Lake Arrowhead, CA",34.2585615,-117.183004
"Bolivia, NC",34.0676715,-78.1483283
"Lantana, TX",33.0935112,-97.1200046
"Kennedale, TX",32.646801,-97.2258465
"Arizona City, AZ",32.7558936,-111.670958
"Caldwell, NJ",40.8398218,-74.2765366
"Sheffield, AL",34.7650888,-87.6986407
"North Haledon, NJ",40.9550981,-74.1859782
"Victoria, MN",44.8585738,-93.6616266
"Capitola, CA",36.9762927,-121.954057
"Indian Harbour Beach, FL",28.1489365,-80.5868802
"Nelsonville, OH",39.458681,-82.2318156
"Collingdale, PA",39.9117794,-75.2771292
"Parkville, MO",39.1896268,-94.6826891
"Penn Valley, CA",39.1948165,-121.1926464
"College Place, WA",46.0491763,-118.388041
"Bellport, NY",40.7570429,-72.9392727
"Wyncote, PA",40.0945549,-75.1487863
"Lake Mohegan, NY",41.3178717,-73.8462467
"Bogota, NJ",40.8762106,-74.0298621
"Cape Canaveral, FL",28.4513556,-80.5283059
"Laughlin, NV",35.1187959,-114.703232
"Leavenworth, WA",47.5969138,-120.661081
"Flowood, MS",32.3092861,-90.1386811
"Barrington, IL",42.1539141,-88.1361888
"Bronxville, NY",40.9381544,-73.8320784
"Montvale, NJ",41.0467635,-74.0229173
"Riverdale, UT",41.1785325,-111.992818
"Bel Aire, KS",37.7625125,-97.266988
"Willows, CA",39.5233276,-122.193531
"Palm Beach, FL",26.6279798,-80.4494174
"Old Orchard Beach, ME",43.517684,-70.377731
"Fort Belvoir, VA",38.7104757,-77.1471487
"Annandale, NJ",40.647886,-74.88660919
"Brentwood, MO",38.6175522,-90.3492829
"Krum, TX",33.2618362,-97.2374668
"Spring Lake, NJ",40.1535132,-74.0293941
"Maplewood, MO",38.6125521,-90.3245599
"Farmington, AR",36.0420248,-94.2471515
"Monticello, MN",45.3053901,-93.7939996
"Clover Creek, WA",47.51558745,-122.2038239
"Saint Francis, WI",42.9744081,-87.8709308
"Oakwood, GA",34.227602,-83.8843455
"Ayer, MA",42.5595807,-71.5882561
"Niantic, CT",41.32256985,-72.17702798
"Rochester, PA",40.7022913,-80.2860955
"Berkeley, MO",38.7544952,-90.3312256
"Keansburg, NJ",40.4417743,-74.1298643
"Dayton, NJ",40.382304500000004,-74.51705142
"Glencoe, IL",42.1350268,-87.7581188
"Irondale, AL",33.5381601,-86.7072102
"North Bay Village, FL",25.8462075,-80.1539351
"Mahtomedi, MN",45.0696886,-92.9516037
"Saint Helena, CA",38.5052288,-122.470042
"Devon, PA",40.0492751,-75.4290819
"Lago Vista, TX",30.4601975,-97.9883477
"Raritan, NJ",40.567181,-74.634683
"Shepherdstown, WV",39.4300996,-77.804161
"Bellwood, VA",37.4218122,-77.4374769
"Cheviot, OH",39.1570028,-84.6132787
"Fultondale, AL",33.6054626,-86.8024491
"Island Park, NY",40.6042705,-73.6554078
"Franklin Park, NJ",40.0251117,-74.9079445
"Altoona, WI",44.8046825,-91.4429355
"Grandview Heights, OH",39.9797863,-83.0407403
"Trophy Club, TX",33.00467745,-97.20559893
"Paoli, PA",40.0417847,-75.4838685
"Mammoth Lakes, CA",37.6432525,-118.9668509
"Jersey Village, TX",29.888578,-95.5699185
"Moundville, AL",32.9976242,-87.6300075
"Millburn, NJ",40.7244443,-74.3069069
"Gulf Hills, MS",30.4381445,-88.81470279
"Winooski, VT",44.4910402,-73.1861064
"Oak Grove, KY",36.6650471,-87.4427878
"South Hill, VA",36.7265449,-78.1291308
"Basalt, CO",39.3688731,-107.032824
"Haverford, PA",40.0131672,-75.2943516
"Dunellen, NJ",40.5892696,-74.4718201
"Harrisburg, SD",43.4313466,-96.6985231
"Fox Lake, IL",42.3966874,-88.1836965
"Port Jefferson, NY",40.9465118,-73.0691257
"Shalimar, FL",30.4457544,-86.5791189
"Kentfield, CA",37.945825299999996,-122.5598368
"Jackson, CA",38.3488024,-120.774101
"Springfield, FL",30.1532572,-85.6113154
"Kenwood, OH",39.2106145,-84.3671619
"Whitsett, NC",36.0712466,-79.5644686
"La Cresta - Altavista, CA",,
"Sisters, OR",44.290948,-121.549251
"Montrose, VA",37.518208,-77.3777055
"Old Town, ME",44.9353108,-68.6460961
"Walkertown, NC",36.1748265,-80.1521587
"West Miami, FL",25.7560176,-80.2956847
"Woodfin, NC",35.633444,-82.5820725
"Jennings Lodge, OR",45.3912314,-122.6125923
"Cross Roads, TX",31.0749073,-96.1427375
"Oyster Bay, NY",40.7696568,-73.49986084
"McFarland, WI",43.0123487,-89.2897646
"Meridianville, AL",34.87032225,-86.57136094
"Waite Park, MN",45.5537128,-94.2334634
"Hiawatha, IA",42.0385304,-91.6737592
"Spring Lake Park, MN",45.1154274,-93.2492872
"Elmwood, LA",29.952890500000002,-90.18682228
"Madras, OR",44.6334544,-121.129487
"Waialua, HI",21.571313,-158.1251845
"Brookshire, TX",29.7860643,-95.9510661
"Black Diamond, WA",47.3083078,-122.0037583
"Whitestown, IN",39.9972626,-86.3458296
"Noble, OK",36.4129621,-97.2681939
"Sauk Village, IL",41.4883685,-87.5675414
"Forestdale, AL",33.5701054,-86.8963819
"Glenwood, IL",41.5424867,-87.6022765
"Tuckahoe, NY",40.9503764,-73.827356
"Garrison, MD",39.4059391,-76.7605299
"Fort Wright, KY",39.0517272,-84.5341096
"Midway Park, NC",35.061746,-80.65734199
"Avon, NY",42.9119925,-77.7454567
"Carolina Beach, NC",34.0351727,-77.8935966
"Garden Home-Whitford, OR",45.4588127,-122.7632187
"Lake Purdy, AL",33.4346885,-86.68307548
"Black Jack, MO",38.7933833,-90.2673346
"Flagler Beach, FL",29.4749927,-81.1269982
"Fairview, OR",45.5377902,-122.4472125
"Morton, PA",39.9098345,-75.3235215
"Windcrest, TX",29.515508,-98.3802925
"Lindstrom, MN",45.3894083,-92.8479921
"Wickenburg, AZ",33.9680962,-112.730135
"Knob Noster, MO",38.7666798,-93.5585458
"Roeland Park, KS",39.0375053,-94.6321795
"Concordia, KS",39.571543,-97.661141
"Treasure Island, FL",27.7691937,-82.7689906
"Oakhurst, NJ",40.2613085,-74.02665523
"Montecito, CA",34.4366626,-119.6320753
"Freeport, FL",30.4982516,-86.1360517
"Clay, AL",33.2423393,-85.819651
"Indian Wells, CA",33.7217965,-116.338303
"Raleigh Hills, OR",45.4863253,-122.74852
"Olivette, MO",38.6653297,-90.3759499
"Sheridan, CO",39.6469285,-105.025058
"Tea, SD",43.44661,-96.836034
"Saint John, MO",38.7133845,-90.3431708
"Larkspur, CA",37.9340915,-122.5352539
"Belle Haven, VA",37.555589999999995,-75.82672449
"Orange Beach, AL",30.2943681,-87.5735935
"Topanga, CA",34.0897,-118.6029649
"Mount Healthy, OH",39.2336687,-84.5457778
"Excelsior Springs, MO",39.3417244,-94.2223507
"Chickasaw, AL",30.7637991,-88.0747222
"Tarrant, AL",33.5834373,-86.7727681
"Midway, UT",40.5125438,-111.4748846
"Ralston, NE",41.2016674,-96.0323796
"Lauderdale-by-the-Sea, FL",26.192028,-80.0964326
"Pacific, WA",46.5334929,-123.768029
"Purchase, NY",41.0409305,-73.7145746
"Sherrills Ford, NC",35.6204121,-80.9864655
"Pinson, AL",33.6889908,-86.6833229
"Evans Mills, NY",44.088325,-75.807381
"Vass, NC",35.2562684,-79.2822491
"Twin Lakes, CO",39.8242717,-105.0064163
"Haleiwa, HI",21.5935975,-158.1044697
"Siesta Key, FL",27.275596,-82.55616269
"Miramar Beach, FL",30.38251735,-86.36415507
"Helendale, CA",34.7438754,-117.324492
"Airway Heights, WA",47.644611,-117.593272
"North Plains, OR",45.5973123,-122.993626
"West Dundee, IL",42.0980812,-88.2828581
"Sag Harbor, NY",40.9978727,-72.2922292
"Adamsville, AL",33.6009389,-86.9561059
"West Slope, OR",45.498537,-122.7701103
"Cold Spring, NY",41.4200938,-73.9545831
"Belmar, NJ",40.1784471,-74.0218037
"Neptune Beach, FL",30.311908,-81.3964734
"Key Largo, FL",25.167201,-80.37424856
"Cold Spring, KY",39.0217283,-84.4399406
"Savoy, IL",40.054753,-88.2517165
"North Chili, NY",43.1197837,-77.8055632
"Pismo Beach, CA",33.7312058,-117.7697509
"Surfside, FL",25.8784285,-80.1256007
"Holly Ridge, NC",34.4954448,-77.5549696
"Hadley, MA",42.3424147,-72.5892108
"Cheverly, MD",38.928167,-76.915807
"Chesterbrook, PA",40.0756627,-75.4590816
"Midway, GA",31.805769,-81.4306642
"San Antonio, FL",28.3361142,-82.2745308
"Dayton, KY",39.1128377,-84.4727198
"Pinehurst, TX",30.1071543,-93.7746117
"Manchester, MA",42.577873,-70.7689354
"Eden, UT",41.3044739,-111.826295
"Avon, CO",39.6342752,-106.522243
"Lovejoy, GA",33.4362245,-84.3143675
"Bellevue, KY",39.1067078,-84.4826482
"Manitou Springs, CO",38.8585777,-104.917873
"Grayson Valley, AL",33.6481581,-86.6394323
"Highlands, NJ",40.40372,-73.991527
"Mount Arlington, NJ",40.9259319,-74.6348829
"North Kansas City, MO",39.1432057,-94.5733988
"Catoosa, OK",36.188987,-95.745817
"Bridgeport, PA",40.1043042,-75.3429522
"Saint Augustine Beach, FL",29.8508613,-81.2716634
"Bay Harbor Islands, FL",25.8875948,-80.1311564
"Avondale Estates, GA",33.771494,-84.2671444
"Steilacoom, WA",47.1703692,-122.596287
"Glendale, CO",39.7048155,-104.933508
"South Pasadena, FL",27.7550276,-82.7376009
"Margaret, AL",33.6862124,-86.4749838
"East Quogue, NY",40.8406554,-72.5814814
"Brisbane, CA",37.687165,-122.402794
"Edgewater, CO",39.7457238,-105.0621833
"Margate City, NJ",39.327894,-74.5034858
"Seaside, OR",45.993246,-123.920213
"Belleair, FL",27.9358543,-82.8062139
"Indian River Shores, FL",27.7124084,-80.3781423
"Bonanza, GA",33.4656689,-84.3365901
"Bradley Beach, NJ",40.2023355,-74.0120814
"Severance, CO",40.536611,-104.9035078
"Rock Hill, MO",38.6075525,-90.3784505
"Palmetto, GA",33.5178907,-84.6696549
"Highland Beach, FL",26.3995204,-80.0655977
"Tiffin, IA",41.705772,-91.6650422
"Ulster Park, NY",41.855926,-73.9770826
"Riverdale, NJ",40.9939865,-74.3034824
"Riverside, MO",39.1775032,-94.6130121
"Madeira Beach, FL",27.7980814,-82.7973247
"Salisbury, CT",42.002933,-73.39197478
"Cedar Knolls, NJ",40.8220442,-74.448765
"Oakbrook Terrace, IL",41.8500302,-87.9645077
"Glasgow Village, MO",38.753661,-90.1984434
"Frisco, CO",39.582964950000004,-106.1056339
"Manville, RI",41.9698209,-71.4736712
"Willow Park, TX",32.75549235,-97.64765591
"Northwoods, MO",38.7042177,-90.2834467
"Parker, FL",30.1310353,-85.6032595
"Eagle Lake, FL",27.9783565,-81.7564688
"Woodlawn, OH",39.2519108,-84.4701407
"Mount Pocono, PA",41.1220987,-75.3646997
"Oakwood, OH",41.365333,-81.507896
"Hudson Oaks, TX",32.7570729,-97.7066952
"Johnson, AR",35.5600697,-93.4550108
"Meridian, CO",39.531752600000004,-104.8483354
"Belleville, MI",38.5135805,-89.9841627
"Ocean Shores, WA",46.973703,-124.156277
"Westhampton Beach, NY",40.8102203,-72.6430174
"Oakland, FL",28.5551901,-81.6280337
"Mount Oliver, PA",40.4123735,-79.9852984
"Del Mar, CA",32.9594891,-117.2653146
"Maxwell, TX",29.881897,-97.7956423
"Berlin, MA",42.3813665,-71.6372642
"Kemah, TX",29.5427297,-95.0204837
"Nederland, CO",39.9613759,-105.510831
"Westhampton, NY",40.8246249,-72.6658132
"Springdale, SC",34.6885865,-80.78273872
"Hudson Bend, TX",30.4168081,-97.9296281
"Running Springs, CA",34.2077859,-117.109204
"Thorndale, PA",39.9993729,-75.75078114
"Greenport, NY",41.1034234,-72.3592777
"Southgate, KY",39.072005,-84.4727195
"Saint Hedwig, TX",29.4144853,-98.2007395
"Bal Harbour, FL",25.8917613,-80.1269896
"Valparaiso, FL",30.5085309,-86.5027282
"Sharpsburg, PA",40.4945131,-79.9264405
"Stateline, NV",38.9667745,-119.9442746
"Rye, NH",43.0120186,-70.7719426
"Indian Rocks Beach, FL",27.891338,-82.8451888
"Timnath, CO",40.5294388,-104.982086
"Shenandoah, TX",30.1802151,-95.4557726
"Montauk, NY",41.0347223,-71.9442623
"Newtown, OH",39.1245048,-84.361606
"Moriches, NY",40.807321,-72.8212131
"Sunset Valley, TX",30.2258039,-97.8149651
"Hypoluxo, FL",26.5665166,-80.0535271
"Horseshoe Bay, TX",30.5442091,-98.3669797
"Waller, TX",29.9443902,-95.9955885
"Alvarado, TX",32.4095565,-97.2102881
"Hillsboro Beach, FL",26.2939687,-80.0789318
"Water Mill, NY",40.9059335,-72.3620287
"Daytona Beach Shores, FL",29.1760933,-80.9828323
"Spring Park, MN",44.9353256,-93.632293
"Bridgehampton, NY",40.9378088,-72.3008997
"Lexington, MN",45.1387036,-93.168558
"Redington Shores, FL",27.8261357,-82.8289923
"Ranlo, NC",35.2862489,-81.130355
"Cottonwood West, UT",39.7750479,-109.5673543
"Long Lake, MN",44.9863892,-93.5715908
"Indialantic, FL",28.0911921,-80.5679875
"Idyllwild, CA",33.7402774,-116.718942
"Summerland Key, FL",24.664590500000003,-81.44705549
"Islamorada, FL",24.9236561,-80.6291479
"Upton, NY",40.869543,-72.8867697
"North Redington Beach, FL",27.8161361,-82.8206587
"Mangonia Park, FL",26.760341,-80.0736529
"Star City, WV",39.6583523,-79.9864689
"Indian Shores, FL",27.862801,-82.8484373
"Venus, TX",32.4334742,-97.1025077
"Presto, PA",40.3736804,-80.1178337
"Surf City, NC",34.46505775,-77.57412315
"Palm Beach Shores, FL",26.7781183,-80.0355962
"Lake Hart, FL",28.3829595,-81.23101079
"Bullard, TX",32.1403019,-95.3221898
"Ogden, KS",39.111109,-96.706117
"Sugarloaf, CA",52.7685655,-55.804131
"Guilderland Center, NY",42.7020217,-73.9662368
